Date,City,PM2.5,PM10,NO2,SO2,AQI
2025-08-15,Bangalore,14.0,61.1,15.4,5.2,56
2025-08-15,Kolkata,21.3,29.1,18.3,8.8,19
2025-08-15,Hyderabad,36.7,54.3,13.7,11.5,57
2025-08-15,Chennai,49.0,74.6,21.7,7.5,59
2025-08-16,Delhi,11.3,37.4,23.8,9.9,37
2025-08-16,Mumbai,53.4,82.0,17.8,9.6,84
2025-08-16,Bangalore,28.0,65.1,21.3,9.1,69
2025-08-16,Kolkata,10.5,36.6,14.1,8.7,43
2025-08-16,Hyderabad,17.6,46.1,11.1,10.1,50
2025-08-16,Chennai,14.5,71.8,18.0,8.6,66
2025-08-17,Delhi,26.7,47.7,16.7,12.2,37
2025-08-17,Mumbai,25.5,39.3,11.4,12.4,44
2025-08-17,Bangalore,49.4,80.2,23.1,9.7,75
2025-08-17,Kolkata,51.3,72.9,15.5,7.2,68
2025-08-17,Hyderabad,12.6,72.5,20.9,11.1,77
2025-08-17,Chennai,46.9,40.0,20.6,5.5,52
2025-08-18,Delhi,29.3,65.3,21.9,11.9,59
2025-08-18,Mumbai,15.6,46.4,17.9,10.2,50
2025-08-18,Bangalore,52.3,38.6,17.6,6.4,73
2025-08-18,Kolkata,51.2,29.6,19.8,8.7,61
2025-08-18,Hyderabad,32.4,56.8,19.4,11.6,65
2025-08-18,Chennai,49.8,55.2,16.6,10.3,65
2025-08-19,Delhi,42.0,48.2,16.9,7.8,57
2025-08-19,Mumbai,35.5,69.6,14.2,10.1,56
2025-08-19,Bangalore,19.1,39.9,23.8,12.5,44
2025-08-19,Kolkata,42.7,58.2,11.6,9.1,67
2025-08-19,Hyderabad,13.7,77.2,19.4,7.7,59
2025-08-19,Chennai,16.1,47.6,21.5,6.3,49
2025-08-20,Delhi,39.4,34.9,16.5,8.0,44
2025-08-20,Mumbai,16.9,72.1,15.1,9.1,58
2025-08-20,Bangalore,46.5,43.4,17.1,10.1,71
2025-08-20,Kolkata,49.1,41.1,23.6,11.6,69
2025-08-20,Hyderabad,33.4,82.8,16.1,7.8,88
2025-08-20,Chennai,46.1,51.9,15.0,12.9,58
2025-08-21,Delhi,36.9,71.4,17.6,10.2,68
2025-08-21,Mumbai,40.5,25.9,10.0,7.1,65
2025-08-21,Bangalore,16.1,28.1,19.3,12.7,26
2025-08-21,Kolkata,37.1,42.2,13.3,7.1,42
2025-08-21,Hyderabad,19.5,61.1,21.7,7.4,44
2025-08-21,Chennai,24.4,52.3,14.2,7.1,49
2025-08-22,Delhi,24.5,65.9,18.9,12.0,68
2025-08-22,Mumbai,45.7,30.1,11.8,6.8,56
2025-08-22,Bangalore,41.7,62.3,16.0,5.4,60
2025-08-22,Kolkata,52.8,56.2,23.3,9.6,65
2025-08-22,Hyderabad,45.6,82.1,19.0,12.6,79
2025-08-22,Chennai,51.1,77.8,17.0,8.6,65
2025-08-23,Delhi,21.3,31.0,22.3,12.0,39
2025-08-23,Mumbai,46.8,82.2,16.9,7.8,86
2025-08-23,Bangalore,34.2,69.2,18.2,6.3,73
2025-08-23,Kolkata,46.5,56.0,23.7,12.5,72
2025-08-23,Hyderabad,52.1,44.9,13.2,6.3,71
2025-08-23,Chennai,37.5,74.7,16.1,10.2,62
2025-08-24,Delhi,19.7,75.9,10.1,11.0,80
2025-08-24,Mumbai,32.7,73.7,13.1,12.4,56
2025-08-24,Bangalore,15.8,68.3,13.5,12.2,66
2025-08-24,Kolkata,13.9,70.3,15.8,6.6,67
2025-08-24,Hyderabad,27.3,37.8,20.4,6.3,49
2025-08-24,Chennai,32.2,38.5,17.6,6.0,40
2025-08-25,Delhi,27.7,81.1,22.0,5.8,80
2025-08-25,Mumbai,16.0,27.5,22.3,10.0,15
2025-08-25,Bangalore,52.0,56.5,24.3,9.5,80
2025-08-25,Kolkata,16.5,28.8,17.1,6.2,18
2025-08-25,Hyderabad,52.7,56.0,16.1,9.3,82
2025-08-25,Chennai,29.8,60.5,11.1,13.0,65
2025-08-26,Delhi,25.6,25.1,24.8,5.4,43
2025-08-26,Mumbai,52.9,77.7,12.4,6.2,77
2025-08-26,Bangalore,25.9,34.7,11.6,12.7,25
2025-08-26,Kolkata,31.1,40.2,12.4,7.2,53
2025-08-26,Hyderabad,25.3,68.6,13.1,9.2,67
2025-08-26,Chennai,31.3,33.9,17.4,11.1,52
2025-08-27,Delhi,51.5,46.8,21.6,10.8,67
2025-08-27,Mumbai,20.2,34.2,15.6,9.3,29
2025-08-27,Bangalore,37.3,27.1,22.3,11.4,40
2025-08-27,Kolkata,29.0,41.6,14.5,6.5,34
2025-08-27,Hyderabad,34.4,74.0,20.0,7.3,66
2025-08-27,Chennai,31.2,56.4,21.8,6.5,47
2025-08-28,Delhi,45.3,26.5,16.8,6.8,57
2025-08-28,Mumbai,23.4,84.1,20.0,5.3,77
2025-08-28,Bangalore,40.2,63.9,16.9,5.7,67
2025-08-28,Kolkata,11.6,26.9,12.6,7.4,31
2025-08-28,Hyderabad,39.8,49.7,16.2,5.0,63
2025-08-28,Chennai,22.1,35.0,20.8,7.4,39
2025-08-29,Delhi,45.8,57.5,22.3,8.4,53
2025-08-29,Mumbai,30.7,39.4,17.2,10.4,36
2025-08-29,Bangalore,48.1,66.0,21.4,9.5,69
2025-08-29,Kolkata,48.4,32.9,17.1,9.8,57
2025-08-29,Hyderabad,48.7,67.3,15.7,5.2,62
2025-08-29,Chennai,33.4,80.2,18.1,8.0,76
2025-08-30,Delhi,40.0,66.3,17.1,7.3,55
2025-08-30,Mumbai,39.2,45.9,19.0,11.8,51
2025-08-30,Bangalore,10.4,82.4,11.8,10.7,68
2025-08-30,Kolkata,20.9,77.5,19.0,9.1,81
2025-08-30,Hyderabad,15.9,84.3,14.8,11.1,67
2025-08-30,Chennai,24.4,58.9,17.3,8.3,66
2025-08-31,Delhi,21.7,66.5,11.3,11.3,56
2025-08-31,Mumbai,49.7,80.1,16.9,9.3,69
2025-08-31,Bangalore,53.4,29.7,12.1,5.5,81
2025-08-31,Kolkata,26.4,70.8,12.2,6.9,70
2025-08-31,Hyderabad,26.6,54.3,19.0,12.4,45
2025-08-31,Chennai,37.0,84.5,14.3,7.0,90
2025-09-01,Delhi,41.8,42.2,23.1,12.3,53
2025-09-01,Mumbai,19.2,50.3,14.4,11.7,57
2025-09-01,Bangalore,48.0,80.4,13.3,12.3,84
2025-09-01,Kolkata,26.4,26.7,13.9,10.4,41
2025-09-01,Hyderabad,50.3,82.2,14.7,11.4,69
2025-09-01,Chennai,48.6,68.4,19.3,6.2,58
2025-09-02,Delhi,42.5,43.2,13.1,7.2,56
2025-09-02,Mumbai,40.6,72.1,24.5,12.5,62
2025-09-02,Bangalore,13.3,31.1,17.6,6.9,19
2025-09-02,Kolkata,23.3,70.4,16.7,7.3,56
2025-09-02,Hyderabad,11.4,67.5,18.6,7.6,74
2025-09-02,Chennai,51.7,56.6,15.9,8.1,81
2025-09-03,Delhi,50.0,65.7,21.8,5.8,74
2025-09-03,Mumbai,18.4,39.5,23.8,6.3,49
2025-09-03,Bangalore,12.7,36.2,10.3,10.8,31
2025-09-03,Kolkata,26.5,84.3,13.4,6.4,83
2025-09-03,Hyderabad,48.0,56.6,17.2,7.3,73
2025-09-03,Chennai,40.5,37.7,12.3,11.3,66
2025-09-04,Delhi,39.5,79.6,10.8,11.8,65
2025-09-04,Mumbai,32.5,34.1,15.6,6.4,39
2025-09-04,Bangalore,23.9,61.6,16.6,9.8,52
2025-09-04,Kolkata,45.7,76.6,21.2,7.3,69
2025-09-04,Hyderabad,15.4,63.1,17.2,7.1,63
2025-09-04,Chennai,13.8,70.1,12.8,5.5,73
2025-09-05,Delhi,36.4,76.7,20.0,5.0,80
2025-09-05,Mumbai,53.8,54.7,22.3,7.4,59
2025-09-05,Bangalore,29.6,72.8,12.2,8.2,61
2025-09-05,Kolkata,21.0,43.3,22.6,11.4,47
2025-09-05,Hyderabad,21.3,71.1,17.1,12.2,62
2025-09-05,Chennai,18.6,39.2,18.7,9.5,39
2025-09-06,Delhi,20.8,31.4,11.1,8.8,30
2025-09-06,Mumbai,17.6,41.2,20.0,11.1,33
2025-09-06,Bangalore,24.1,35.3,24.4,11.4,39
2025-09-06,Kolkata,23.2,69.9,16.7,10.1,53
2025-09-06,Hyderabad,34.4,48.5,20.4,9.6,49
2025-09-06,Chennai,27.4,47.4,22.8,12.7,55
2025-09-07,Delhi,49.2,80.4,12.0,12.5,63
2025-09-07,Mumbai,42.5,64.1,20.5,9.5,57
2025-09-07,Bangalore,17.0,58.5,16.0,12.8,65
2025-09-07,Kolkata,42.4,50.5,24.4,10.0,55
2025-09-07,Hyderabad,42.3,39.1,23.7,7.7,59
2025-09-07,Chennai,27.2,40.1,24.2,6.6,39
2025-09-08,Delhi,21.1,79.3,13.7,5.9,75
2025-09-08,Mumbai,23.9,61.0,24.4,9.2,63
2025-09-08,Bangalore,44.1,67.9,12.8,8.8,60
2025-09-08,Kolkata,30.0,46.7,19.0,6.4,49
2025-09-08,Hyderabad,34.4,43.6,11.4,5.2,37
2025-09-08,Chennai,42.5,77.9,11.6,10.9,76
2025-09-09,Delhi,35.8,62.9,11.3,5.5,47
2025-09-09,Mumbai,41.8,43.5,20.3,7.9,49
2025-09-09,Bangalore,38.6,76.5,17.7,7.7,73
2025-09-09,Kolkata,42.0,58.5,14.9,9.7,55
2025-09-09,Hyderabad,38.2,72.8,19.9,12.4,58
2025-09-09,Chennai,18.5,31.4,10.8,8.5,33
2025-09-10,Delhi,38.3,45.8,24.7,12.3,46
2025-09-10,Mumbai,19.3,49.0,22.4,10.2,44
2025-09-10,Bangalore,13.9,33.1,22.8,12.7,20
2025-09-10,Kolkata,54.7,49.3,16.7,9.6,78
2025-09-10,Hyderabad,41.9,66.1,11.8,9.6,56
2025-09-10,Chennai,17.6,49.3,19.6,5.6,39
2025-09-11,Delhi,44.1,43.7,17.7,5.2,52
2025-09-11,Mumbai,11.9,49.4,11.4,10.0,36
2025-09-11,Bangalore,27.3,62.7,16.8,8.0,56
2025-09-11,Kolkata,42.8,65.9,22.2,8.9,58
2025-09-11,Hyderabad,43.2,64.7,10.1,7.3,69
2025-09-11,Chennai,35.9,84.1,17.8,7.3,80
2025-09-12,Delhi,12.4,53.4,15.6,10.6,61
2025-09-12,Mumbai,20.4,61.1,14.5,9.1,50
2025-09-12,Bangalore,15.1,26.5,18.6,5.9,20
2025-09-12,Kolkata,29.4,51.4,10.7,8.1,50
2025-09-12,Hyderabad,24.3,73.3,15.4,12.7,62
2025-09-12,Chennai,29.7,43.8,14.7,8.7,42
2025-09-13,Delhi,31.4,54.5,17.9,7.5,39
2025-09-13,Mumbai,23.0,47.9,17.1,10.0,42
2025-09-13,Bangalore,45.5,64.4,10.7,5.6,60
2025-09-13,Kolkata,40.1,38.6,22.0,6.8,42
2025-09-13,Hyderabad,21.6,82.3,15.2,9.6,78
2025-09-13,Chennai,31.3,64.6,17.9,5.0,53
2025-09-14,Delhi,21.6,26.6,11.7,9.0,22
2025-09-14,Mumbai,42.0,56.9,22.4,6.3,66
2025-09-14,Bangalore,21.5,48.7,10.3,9.7,42
2025-09-14,Kolkata,49.9,83.3,10.8,12.4,65
2025-09-14,Hyderabad,35.5,26.6,24.8,12.5,54
2025-09-14,Chennai,41.9,39.6,22.6,11.2,54
2025-09-15,Delhi,25.0,64.3,12.9,11.5,71
2025-09-15,Mumbai,42.6,42.4,10.6,7.3,56
2025-09-15,Bangalore,19.1,35.3,18.7,5.2,26
2025-09-15,Kolkata,23.4,81.2,20.7,5.3,76
2025-09-15,Hyderabad,13.3,67.3,11.8,11.4,67
2025-09-15,Chennai,11.6,66.3,17.6,8.5,59
2025-09-16,Delhi,12.0,32.3,10.2,10.7,28
2025-09-16,Mumbai,32.6,69.2,14.9,11.5,71
2025-09-16,Bangalore,54.4,65.1,17.8,5.6,63
2025-09-16,Kolkata,53.5,62.0,23.2,7.4,83
2025-09-16,Hyderabad,43.3,51.0,13.7,6.1,48
2025-09-16,Chennai,29.5,77.8,15.8,8.6,73
2025-09-17,Delhi,54.3,75.2,23.7,10.7,73
2025-09-17,Mumbai,46.6,65.2,15.1,7.4,68
2025-09-17,Bangalore,16.3,40.2,15.9,11.1,33
2025-09-17,Kolkata,19.0,74.9,10.4,7.7,74
2025-09-17,Hyderabad,25.1,65.2,11.7,5.9,70
2025-09-17,Chennai,28.8,54.8,18.7,6.0,52
2025-09-18,Delhi,24.9,51.1,19.4,9.1,44
2025-09-18,Mumbai,39.1,54.9,23.3,9.7,42
2025-09-18,Bangalore,30.4,67.1,18.6,6.2,55
2025-09-18,Kolkata,24.2,81.4,14.5,5.3,76
2025-09-18,Hyderabad,12.7,56.2,20.1,8.1,56
2025-09-18,Chennai,40.5,33.1,11.8,12.7,58
2025-09-19,Delhi,26.6,46.1,18.9,7.7,39
2025-09-19,Mumbai,21.0,57.2,14.2,8.9,46
2025-09-19,Bangalore,20.1,63.3,13.4,11.1,51
2025-09-19,Kolkata,52.0,41.6,18.9,5.5,58
2025-09-19,Hyderabad,41.8,35.8,10.9,8.8,56
2025-09-19,Chennai,45.7,77.7,12.0,7.2,70
2025-09-20,Delhi,53.0,38.5,19.1,12.4,75
2025-09-20,Mumbai,28.0,63.9,23.1,7.5,59
2025-09-20,Bangalore,45.1,53.0,24.1,9.8,58
2025-09-20,Kolkata,24.4,53.8,19.4,10.6,38
2025-09-20,Hyderabad,17.2,83.3,21.3,12.7,65
2025-09-20,Chennai,27.8,73.7,12.2,6.9,80
2025-09-21,Delhi,46.1,35.9,19.5,7.1,57
2025-09-21,Mumbai,21.9,65.2,17.8,5.7,54
2025-09-21,Bangalore,29.5,49.8,20.7,8.8,41
2025-09-21,Kolkata,34.2,33.2,23.2,12.9,38
2025-09-21,Hyderabad,43.6,63.0,18.7,11.3,49
2025-09-21,Chennai,25.4,35.4,17.9,8.5,36
2025-09-22,Delhi,36.1,51.6,16.1,7.7,60
2025-09-22,Mumbai,28.4,42.7,23.9,12.3,36
2025-09-22,Bangalore,52.6,26.3,15.4,10.0,70
2025-09-22,Kolkata,45.4,58.0,15.5,12.3,52
2025-09-22,Hyderabad,39.9,26.1,24.5,12.4,47
2025-09-22,Chennai,54.3,80.6,12.1,8.6,68
2025-09-23,Delhi,49.5,81.7,22.4,6.1,80
2025-09-23,Mumbai,49.2,59.8,18.1,9.1,62
2025-09-23,Bangalore,18.1,66.1,20.9,9.9,65
2025-09-23,Kolkata,19.3,66.2,11.4,11.8,69
2025-09-23,Hyderabad,25.6,68.5,12.8,6.2,73
2025-09-23,Chennai,30.0,40.1,20.7,12.4,50
2025-09-24,Delhi,29.2,27.6,14.0,11.8,28
2025-09-24,Mumbai,48.3,34.2,21.6,11.8,60
2025-09-24,Bangalore,39.4,55.5,21.8,12.7,55
2025-09-24,Kolkata,39.0,37.5,18.9,12.0,61
2025-09-24,Hyderabad,12.5,77.9,13.6,9.8,78
2025-09-24,Chennai,30.9,31.9,22.9,12.1,44
2025-09-25,Delhi,25.6,48.5,24.0,6.9,33
2025-09-25,Mumbai,26.4,29.3,16.2,12.2,46
2025-09-25,Bangalore,52.4,80.9,10.7,11.3,63
2025-09-25,Kolkata,54.7,51.8,16.3,11.7,61
2025-09-25,Hyderabad,12.6,67.3,23.0,7.1,67
2025-09-25,Chennai,18.3,26.8,23.3,5.1,15
2025-09-26,Delhi,23.7,53.0,15.2,9.0,57
2025-09-26,Mumbai,52.6,51.7,22.9,5.3,78
2025-09-26,Bangalore,41.0,70.5,15.9,7.6,76
2025-09-26,Kolkata,50.4,37.1,24.1,6.7,69
2025-09-26,Hyderabad,52.5,78.1,22.1,10.3,66
2025-09-26,Chennai,12.3,29.8,20.0,10.9,23
2025-09-27,Delhi,44.4,44.5,13.1,9.3,62
2025-09-27,Mumbai,32.2,47.2,14.3,5.4,46
2025-09-27,Bangalore,17.3,75.1,18.8,5.7,77
2025-09-27,Kolkata,46.1,48.4,18.2,9.2,69
2025-09-27,Hyderabad,54.1,70.6,23.6,6.5,83
2025-09-27,Chennai,29.2,25.8,18.7,5.6,27
2025-09-28,Delhi,16.2,66.6,12.1,8.4,63
2025-09-28,Mumbai,26.7,54.8,23.6,7.1,40
2025-09-28,Bangalore,40.8,58.0,15.4,7.9,61
2025-09-28,Kolkata,47.2,69.2,18.2,8.5,59
2025-09-28,Hyderabad,40.4,84.7,20.8,11.6,71
2025-09-28,Chennai,54.7,42.4,13.3,11.5,68
2025-09-29,Delhi,41.4,42.4,16.6,9.6,49
2025-09-29,Mumbai,35.2,43.3,11.2,6.4,55
2025-09-29,Bangalore,13.8,84.3,22.6,12.8,74
2025-09-29,Kolkata,44.5,66.6,15.5,10.6,55
2025-09-29,Hyderabad,41.8,72.1,15.3,11.8,60
2025-09-29,Chennai,53.7,50.8,23.7,5.6,66
2025-09-30,Delhi,37.1,49.8,19.4,5.9,58
2025-09-30,Mumbai,43.3,59.2,20.6,7.5,53
2025-09-30,Bangalore,37.4,34.3,17.0,6.8,62
2025-09-30,Kolkata,39.4,82.5,18.5,11.5,68
2025-09-30,Hyderabad,36.5,77.2,14.8,10.1,80
2025-09-30,Chennai,10.2,65.6,12.8,6.3,68
2025-10-01,Delhi,292.6,395.0,65.1,8.7,394
2025-10-01,Mumbai,71.8,108.2,27.6,9.8,108
2025-10-01,Bangalore,79.7,129.2,30.5,12.6,122
2025-10-01,Kolkata,57.2,125.3,21.6,5.1,111
2025-10-01,Hyderabad,43.1,107.5,34.8,10.5,100
2025-10-01,Chennai,63.8,134.8,28.9,12.9,124
2025-10-02,Delhi,271.0,378.0,63.0,10.0,354
2025-10-02,Mumbai,53.4,132.3,28.5,11.6,120
2025-10-02,Bangalore,68.4,108.9,26.4,7.7,110
2025-10-02,Kolkata,46.8,126.1,21.4,10.9,114
2025-10-02,Hyderabad,39.4,72.8,27.7,7.9,68
2025-10-02,Chennai,65.9,129.5,23.0,8.0,130
2025-10-03,Delhi,283.3,373.1,74.7,11.3,381
2025-10-03,Mumbai,70.9,133.5,23.9,7.1,131
2025-10-03,Bangalore,43.6,78.6,28.9,8.8,76
2025-10-03,Kolkata,79.4,123.6,35.0,10.2,107
2025-10-03,Hyderabad,55.8,117.8,23.4,9.2,110
2025-10-03,Chennai,79.2,146.7,22.3,7.7,135
2025-10-04,Delhi,287.5,394.8,65.4,10.7,376
2025-10-04,Mumbai,69.6,128.3,20.4,8.8,125
2025-10-04,Bangalore,54.7,71.0,30.1,10.4,82
2025-10-04,Kolkata,75.9,99.5,33.9,7.3,96
2025-10-04,Hyderabad,49.1,84.3,32.0,9.7,83
2025-10-04,Chennai,65.1,98.1,26.8,10.5,88
2025-10-05,Delhi,271.8,391.6,71.8,7.0,361
2025-10-05,Mumbai,68.8,135.3,29.4,9.9,132
2025-10-05,Bangalore,47.9,77.8,31.8,6.5,63
2025-10-05,Kolkata,52.9,75.9,21.0,9.8,64
2025-10-05,Hyderabad,72.2,126.4,30.9,5.2,111
2025-10-05,Chennai,76.4,130.9,33.3,8.9,114
2025-10-06,Delhi,296.3,418.7,61.5,7.0,389
2025-10-06,Mumbai,79.2,140.6,21.2,8.1,128
2025-10-06,Bangalore,70.1,116.8,26.7,7.8,100
2025-10-06,Kolkata,67.2,74.4,34.5,10.9,87
2025-10-06,Hyderabad,58.9,81.7,20.1,10.5,69
2025-10-06,Chennai,77.9,134.3,22.3,12.2,128
2025-10-07,Delhi,289.6,387.1,72.7,9.5,374
2025-10-07,Mumbai,75.3,127.2,31.3,10.5,123
2025-10-07,Bangalore,40.7,112.4,33.0,7.7,103
2025-10-07,Kolkata,77.0,114.9,24.7,7.2,93
2025-10-07,Hyderabad,38.9,105.0,32.9,7.1,91
2025-10-07,Chennai,54.6,111.1,27.6,10.6,99
2025-10-08,Delhi,281.7,403.3,70.5,12.6,365
2025-10-08,Mumbai,76.7,90.6,25.7,12.6,100
2025-10-08,Bangalore,44.0,128.9,23.2,7.7,116
2025-10-08,Kolkata,49.3,129.7,33.2,5.5,127
2025-10-08,Hyderabad,46.2,124.6,26.6,7.2,104
2025-10-08,Chennai,89.9,143.1,26.3,5.4,121
2025-10-09,Delhi,279.6,404.7,60.6,6.5,364
2025-10-09,Mumbai,90.7,113.8,31.1,6.6,117
2025-10-09,Bangalore,39.6,72.1,22.6,6.9,76
2025-10-09,Kolkata,41.7,83.9,28.9,6.2,82
2025-10-09,Hyderabad,46.8,79.0,34.1,8.5,64
2025-10-09,Chennai,82.0,126.0,31.9,6.6,118
2025-10-10,Delhi,290.1,361.0,70.8,9.0,367
2025-10-10,Mumbai,56.0,123.9,33.1,6.4,120
2025-10-10,Bangalore,48.5,107.8,27.7,8.3,102
2025-10-10,Kolkata,38.2,118.1,26.9,7.5,97
2025-10-10,Hyderabad,49.5,116.6,27.4,8.4,97
2025-10-10,Chennai,65.5,133.1,28.4,10.0,114
2025-10-11,Delhi,302.7,417.2,60.1,6.9,388
2025-10-11,Mumbai,87.2,135.0,20.7,12.5,129
2025-10-11,Bangalore,62.0,88.3,32.8,6.6,93
2025-10-11,Kolkata,42.6,95.0,28.3,7.9,86
2025-10-11,Hyderabad,57.2,126.6,28.0,9.0,103
2025-10-11,Chennai,62.5,113.8,22.3,12.2,112
2025-10-12,Delhi,267.9,413.1,63.2,7.7,362
2025-10-12,Mumbai,86.3,125.5,21.4,7.6,124
2025-10-12,Bangalore,42.3,80.5,32.0,10.0,81
2025-10-12,Kolkata,51.4,81.6,31.8,6.0,69
2025-10-12,Hyderabad,35.4,109.2,22.4,11.0,106
2025-10-12,Chennai,80.5,102.5,25.6,6.7,102
2025-10-13,Delhi,293.7,381.6,72.1,7.7,385
2025-10-13,Mumbai,76.1,133.6,30.0,5.7,125
2025-10-13,Bangalore,67.5,71.8,32.6,7.1,95
2025-10-13,Kolkata,46.0,113.4,20.5,9.9,108
2025-10-13,Hyderabad,60.3,110.3,20.9,8.8,90
2025-10-13,Chennai,79.7,108.7,27.1,6.7,103
2025-10-14,Delhi,282.3,383.0,68.6,12.7,372
2025-10-14,Mumbai,88.6,96.7,24.1,11.0,121
2025-10-14,Bangalore,77.3,118.3,26.6,10.3,100
2025-10-14,Kolkata,39.9,78.0,33.5,11.4,82
2025-10-14,Hyderabad,68.3,123.8,24.0,7.7,117
2025-10-14,Chennai,68.7,129.0,32.3,11.9,125
2025-10-15,Delhi,268.6,412.3,64.4,5.2,367
2025-10-15,Mumbai,66.1,97.3,20.4,8.4,98
2025-10-15,Bangalore,76.3,90.5,20.9,12.9,97
2025-10-15,Kolkata,55.5,118.0,31.3,9.3,117
2025-10-15,Hyderabad,40.0,86.9,30.4,6.1,87
2025-10-15,Chennai,91.5,127.8,33.4,7.9,131
2025-10-16,Delhi,280.5,387.0,69.4,5.1,374
2025-10-16,Mumbai,81.4,145.3,28.8,7.2,143
2025-10-16,Bangalore,45.9,121.1,28.3,7.6,115
2025-10-16,Kolkata,47.9,126.9,20.1,11.5,104
2025-10-16,Hyderabad,45.2,77.5,33.7,8.7,83
2025-10-16,Chennai,62.6,97.1,32.8,11.7,98
2025-10-17,Delhi,280.4,395.1,62.5,6.5,368
2025-10-17,Mumbai,78.4,96.9,32.2,13.0,103
2025-10-17,Bangalore,62.0,125.8,27.4,9.4,110
2025-10-17,Kolkata,69.2,85.6,20.8,11.8,98
2025-10-17,Hyderabad,55.9,89.0,29.9,6.2,88
2025-10-17,Chennai,65.3,103.6,30.1,9.9,87
2025-10-18,Delhi,291.3,363.9,69.2,11.9,375
2025-10-18,Mumbai,58.7,133.6,20.4,7.2,116
2025-10-18,Bangalore,54.6,126.8,33.1,12.0,118
2025-10-18,Kolkata,53.7,81.9,23.8,7.2,74
2025-10-18,Hyderabad,48.2,119.0,25.7,9.3,98
2025-10-18,Chennai,81.5,115.7,30.8,8.2,110
2025-10-19,Delhi,274.5,420.0,71.0,8.9,376
2025-10-19,Mumbai,85.6,116.4,28.2,6.4,122
2025-10-19,Bangalore,57.9,87.6,34.6,8.2,77
2025-10-19,Kolkata,70.6,97.7,26.2,8.6,100
2025-10-19,Hyderabad,54.2,95.4,32.5,9.6,94
2025-10-19,Chennai,69.1,124.4,30.5,12.5,111
2025-10-20,Delhi,298.9,391.6,61.8,8.5,389
2025-10-20,Mumbai,63.2,123.1,34.0,9.0,115
2025-10-20,Bangalore,62.2,99.5,27.4,8.6,82
2025-10-20,Kolkata,64.4,83.2,27.2,11.6,83
2025-10-20,Hyderabad,45.5,72.3,21.1,12.2,69
2025-10-20,Chennai,57.5,118.7,31.4,10.4,107
2025-10-21,Delhi,275.9,365.2,65.1,8.1,354
2025-10-21,Mumbai,54.4,108.5,25.8,11.0,95
2025-10-21,Bangalore,58.0,80.2,32.8,12.3,82
2025-10-21,Kolkata,64.0,84.7,32.1,5.4,76
2025-10-21,Hyderabad,44.1,92.1,22.8,10.8,79
2025-10-21,Chennai,65.0,110.7,33.8,10.7,110
2025-10-22,Delhi,272.6,363.9,63.0,12.7,361
2025-10-22,Mumbai,84.2,138.0,24.3,11.3,126
2025-10-22,Bangalore,57.5,72.7,23.3,7.0,67
2025-10-22,Kolkata,72.2,99.9,21.9,8.4,86
2025-10-22,Hyderabad,47.0,100.5,25.2,11.4,82
2025-10-22,Chennai,89.0,113.7,33.7,10.2,108
2025-10-23,Delhi,267.9,375.2,72.5,11.3,339
2025-10-23,Mumbai,61.0,142.0,34.1,12.3,135
2025-10-23,Bangalore,54.8,122.3,24.2,7.1,106
2025-10-23,Kolkata,65.5,86.3,34.2,10.9,96
2025-10-23,Hyderabad,56.8,99.7,24.2,6.8,83
2025-10-23,Chennai,86.8,92.6,27.1,6.0,117
2025-10-24,Delhi,304.0,375.3,71.6,11.7,405
2025-10-24,Mumbai,93.9,108.0,25.5,5.7,122
2025-10-24,Bangalore,66.5,122.2,28.2,11.0,100
2025-10-24,Kolkata,71.3,84.7,28.1,8.2,84
2025-10-24,Hyderabad,42.3,85.7,22.2,9.0,72
2025-10-24,Chennai,94.3,110.4,30.6,8.9,131
2025-10-25,Delhi,309.6,388.8,61.8,12.1,416
2025-10-25,Mumbai,52.1,93.8,20.6,9.1,80
2025-10-25,Bangalore,66.9,71.6,32.5,6.8,100
2025-10-25,Kolkata,62.7,101.5,27.2,9.0,88
2025-10-25,Hyderabad,77.1,123.8,30.1,5.8,111
2025-10-25,Chennai,81.5,137.0,20.2,6.0,132
2025-10-26,Delhi,290.0,366.6,70.3,12.4,389
2025-10-26,Mumbai,76.1,145.9,31.4,8.2,121
2025-10-26,Bangalore,60.8,72.2,31.1,9.3,90
2025-10-26,Kolkata,46.5,80.7,28.2,7.0,77
2025-10-26,Hyderabad,67.6,107.5,31.1,11.7,90
2025-10-26,Chennai,78.2,119.7,26.5,12.5,112
2025-10-27,Delhi,299.1,419.8,65.1,8.2,386
2025-10-27,Mumbai,58.4,125.9,27.0,5.1,122
2025-10-27,Bangalore,39.5,76.3,34.5,7.3,64
2025-10-27,Kolkata,52.8,84.5,25.3,6.9,74
2025-10-27,Hyderabad,45.7,92.1,23.4,5.6,87
2025-10-27,Chennai,56.3,120.1,33.3,6.9,101
2025-10-28,Delhi,290.7,373.4,66.5,11.2,376
2025-10-28,Mumbai,56.8,93.4,30.9,10.8,97
2025-10-28,Bangalore,37.9,110.6,27.1,11.6,102
2025-10-28,Kolkata,52.5,105.3,25.0,12.0,99
2025-10-28,Hyderabad,77.3,101.6,21.5,12.9,93
2025-10-28,Chennai,94.2,107.5,22.3,5.7,134
2025-10-29,Delhi,283.1,410.3,73.4,7.5,361
2025-10-29,Mumbai,84.8,148.2,33.0,12.8,128
2025-10-29,Bangalore,73.5,110.9,29.3,6.8,101
2025-10-29,Kolkata,78.4,76.8,20.9,9.5,98
2025-10-29,Hyderabad,59.9,106.3,29.6,11.9,109
